"system","BD->EF","Temp->EF","NO3->EF","PO4->EF","EF->BD","Temp->BD","NO3->BD","PO4->BD"
"Mo",0.146414410680874,1,0.777380680604726,0.761439274529814,0.584823506845837,0.436832882983928,0.176255415772551,0.393922207581905
"Mo",0.262169153399656,1,0.974722325399208,0.771820077668508,0.460089107288662,0.406979315674197,0.00909791268436973,0.423943302331624
"Mo",0.286330950654985,1,0.900048837353727,0.277226319236377,0.15950704871287,0.296432530334519,0.225928953329548,0.100445362225653
"Mo",0.210307487864022,1,0.314705810062578,0.681405291883185,0.269335673402704,0.50921624036382,0.153426963477246,0.0408183474335625
"Mo",0.386218097331814,1,0.259350760032641,0.805202209916288,0.436240397542394,0.341357755510172,0.124515448080837,0.0846760809261663
"Mo",0.49650655476975,1,0.928960339520113,0.799839180508463,0.427517806757259,0.373579841064126,0.000215356310049008,0.326123979616985
"Mo",0.130789606295214,1,0.801662639992327,0.999608782427644,0.206159903630652,0.433268208867419,0.0880042406243399,0.140368423789949
"Mo",0.313736444739021,0.915751722595349,1,0.96677989121432,0.295802821019052,0.42092262221917,0.263414197263208,0.389573804115315
"Mo",0.300556077290316,1,0.778538887516174,0.999279834339906,0.375228308526196,0.401622336733587,0,0
"Mo",0.385554087674257,1,0.704921071710027,0.282290223390786,0.403651221993807,0.286781107462679,0.0339331637961751,0.535894440496279
"Mo",0.0349643470302421,0.901082220563558,1,0.943061553488854,0.174803389452187,0.342242155314858,0.299064071967403,0.219450167137652
"Mo",0.320790034187269,1,0.780527197392098,0.682806577734189,0.243174141282006,0.310592529113631,0,0
"Mo",0.36048482032944,1,0.49232246943183,0.480923777813448,0.152723187304182,0.444508344111326,0,0.48560420763114
"Mo",0,1,0.682572340590718,0.895982520244916,0.351153150665127,0.24335531912564,0,0.373834562187577
"Mo",0.443954971788335,1,0.410373450793433,0.494529813200637,0.0988237681438433,0.397820342659488,0.18451838488012,0.127821608991741
"Mo",0,1,0.708845183443913,0.342430372196902,0,0.356411922866522,0.169805045925866,0.406183865040756
"Mo",0.356025862235677,0.86576142605096,0.761663964221329,1,0.421866432283436,0.275878252105459,0.0863754588033528,0
"Mo",0.714954341697819,1,0.412892020451094,0.674388868599361,0.484855456889035,0.592438817971676,0,0.769968145638459
"Mo",0.42403334949362,0.825110278279512,0.604392436954483,1,0.445963465208035,0.333740970146802,0.118036356635761,0.0127829885893803
"Mo",0,0.990164069702514,1,0.964627831283556,0.173325024864287,0.344588282646724,0.314560278399507,0
"Mo",0.43760416176407,0.987000296909147,1,0.916337670231508,0,0.319988766569164,0,0.16522252519832
"Mo",0.359219738130489,1,0.506093922949178,0.769257488921732,0.201661833338119,0.400311786281917,0,0
"Mo",0.502544166731454,1,0.633902763780438,0.604485474395755,0.170536353540411,0.297000478490166,0.0936541473727726,0.461025397561508
"Mo",0.263275017526908,1,0.626579290410281,0.750007791745962,0.459381107054859,0.271829231613547,0.129941817824973,0.132599991452091
"Mo",0.53141450496486,0.686145294350182,0.689474546404721,1,0.0305480678941813,0.2933197936048,0.088475709333429,0.00762729574439977
"Mo",0,1,0.592196636853702,0.689100926993348,0.410583342183232,0.382467083711022,0.179904918704578,0.41468943606986
"Mo",0.609132126223493,1,0.943848551262092,0.871205972202832,0.454723086255373,0.538258416327007,0.276681742884779,0
"Mo",0.446424126247345,1,0.832221922218411,0.76119448448695,0.379249642292124,0.333018672500931,0.124073156926309,0.336831157679221
"Mo",0.424037864682129,0.485148298670217,1,0.748852138516407,0.0488330696560389,0.258949260893779,0,0.100777542736712
"Mo",0.294791979426316,1,0.826335129386767,0.29917299951872,0.0141541509222291,0.282914914694319,0,0.0636619044142059
"Mo",0.569389743318613,0.890926716474782,0.566055050932028,0,0.117425928701514,0.622003198897404,0,0.507814353921219
"Mo",0.0036073685190661,0.505456690150516,1,0.399438407042252,0.41834570032439,0.43027634980531,0.103562480515343,0.21262781384861
"Mo",0.0127565677620715,0.807317421184515,1,0.959533723764881,0.51222629285605,0.363634156168093,0.211377266816933,0.256219299822012
"Mo",0.259266724296186,1,0.964721938135287,0.998131178895684,0.229372719172492,0.383586974203813,0.0171713006398013,0.0959318163425496
"Mo",0.337747845230202,0.840034654161534,0.831489467182682,1,0.611326767214157,0.46114149169987,0.0237471701843455,0.0462608724100928
"Mo",0.0815664222511965,1,0.975938173749767,0.574047419727132,0.369087719766951,0.257470792437442,0.213165692278128,0.0535867353440715
"Mo",0.0668219540859204,0.830897446222478,0.639447172948217,1,0.346122245058534,0.343446576753393,0,0.24861912651039
"Mo",0.513919819982276,1,0.525385609701814,0.907024081384172,0.606885908681298,0.265494017740426,0.0912426121851358,0
"Mo",0.376149513914357,0.830346087037407,0.697780124530161,1,0.414351439527882,0.28171347415832,0,0.227441038010318
"Mo",0.343941661742492,1,0.85637049765955,0.446222886611984,0.265842602316181,0.34017418457948,0,0.25006071533003
"Mo",0.202539997601328,0.762623983133766,1,0.573123227970713,0.246748149959226,0.373072981314856,0.0427330757508774,0
"Mo",0.168908874792676,0.811725869683879,1,0.298242850652194,0.0387162400111857,0.222672883530017,0.267415420723021,0.0134834845728242
"Mo",0.395795385992859,0.939955599529593,1,0.677537189763486,0.292081710188211,0.562096223029086,0.0247995666593969,0.386424755729567
"Mo",0.138282310443593,0.755544040914179,1,0.512602641057005,0.268146415252723,0.371032421470682,0.101832611927104,0.105671709603326
"Mo",0.367357685412717,1,0.676501615614599,0.509909480323531,0.344096931010848,0.49658924183453,0.0774477702237983,0.307409006861051
"Mo",0.298420326681999,0.931370660824855,1,0.788093754585593,0.190074111772373,0.412544221588934,0,0.144495135003832
"Mo",0.497175974753161,1,0.830920022868827,0.762251191251507,0.409484428554031,0.479881591043603,0.222163849994898,0.404824222173923
"Mo",0.259479799148388,0.821505301601931,0.701537274406459,1,0.545324887495751,0.208600318022174,0,0.217184875027522
"Mo",0.300309886964613,1,0.924112296673592,0.710731501910129,0.428981435914883,0.330316029061821,0.142752751450648,0
"Mo",0.342947474470819,0.905749398979855,0.683322328186007,1,0,0.330048088104052,0.106837717491896,0.137814367153729
"Mo",0.0833717401967858,0.89397696016572,1,0.728061321167984,0.255413275898136,0.444488296761126,0,0.141168255064202
"Mo",0.326018133812154,1,0.634839786147499,0.825204247506281,0,0.329899545456323,0.033677291095042,0.216210529079633
"Mo",0.0141057503224971,1,0.354468363661521,0.773982728012137,0.00797906546211425,0.205037885530769,0,0.307044881169343
"Mo",0.325650501196137,0.842854552868352,1,0.700287933050384,0.153212966067854,0.345737213407666,0.0921445970052208,0.11111295376334
"Mo",0.310465789697565,1,0.751285263076432,0.582792600586168,0.275042053508317,0.461368095650495,0.141915179252123,0.156857401514936
"Mo",0.227226902367611,0.741264826566405,0.347512806174524,1,0.374455769491447,0.372488186959112,0,0.0207807105578829
"Mo",0.0399021402389938,0.869829027589987,1,0.934509812429198,0.406880517039164,0.323439720450184,0.280961486206802,0.346298705309909
"Mo",0,1,0.896202630611812,0.587165800509927,0.432627239920468,0.343818113988391,0,0.184661273718779
"Mo",0.652096720478309,1,0.833012135492717,0.561172311961061,0.0268579463619642,0.273344286168803,0.0979318451859436,0.124950169985395
"Mo",0.234075743779067,1,0.707506215090165,0.580050552035118,0.194591159599083,0.226531255348474,0.0313870326684894,0.186546638248914
"Mo",0.308530540225261,0.422550941210804,1,0.511302339460758,0.254741581449174,0.392590785155009,0,0.195924392919866
"Mo",0.418130510412222,1,0.755357818852434,0.679718805381658,0.30008651269099,0.262425137424418,0.14458072199645,0.346893543538614
"Mo",0.269653602957352,1,0.8977322072615,0.653391213332168,0.401408186321107,0.306846968559072,0.251961911328601,0.0758435527000131
"Mo",0.364208133860999,1,0.861289273909544,0.57233342919054,0.317699130011131,0.145401264979806,0,0
"Mo",0.262473932868697,1,0.658128317585227,0.455698163989988,0.106325872291036,0.324909874623484,0.106291171469152,0.197250632243258
"Mo",0.54779422836947,0.494333343271681,1,0.544490731555294,0.40216370938607,0.311121198112267,0.395226752018479,0.57311540019731
"Mo",0.425315297993463,0.885983521852957,1,0.846202208379195,0.510833886840007,0.338924934690175,0.228179073804624,0.260594083826398
"Mo",0.500688710617362,0.900035785685725,1,0.855478251558041,0.666960367879086,0.551993394521394,0,0.440161514296669
"Mo",0.229251302508308,0.784582697346905,1,0.465760057756015,0.185174803260233,0.322684157700277,0,0.164589950068518
"Mo",0.193253997014017,0.744166624184759,1,0.288940837594272,0.484363645956331,0.343537024055616,0.0189528565207419,0
"Mo",0.195654284380144,0.966528000393856,0.524638801366819,1,0.490474871939686,0.392360644326935,0,0.215189455300972
"Mo",0.494063764921089,1,0.994619108854044,0.490770604206797,0.27599790093853,0.376416284899362,0,0.0231643162677574
"Mo",0.191471316059881,0.596473910102207,1,0.786838539039581,0.345037004962609,0.24356449131032,0.420539836673564,0.418188127905488
"Mo",0.337268805862156,0.84180091041446,1,0.655415561618818,0.543306100292395,0.469462145688051,0.214474215211171,0.0536557500123374
"Mo",0.339781970731854,1,0.778309183993237,0.550492258795636,0.42562886755471,0.499075640797546,0.170668421374786,0.325408226994917
"Mo",0.523474751896268,1,0.963073532544262,0,0.195603672685255,0.351357989056809,0.0538087750858493,0.1759335642708
"Mo",0.160566044859223,1,0.570703537947391,0.800743092846894,0.431255830625102,0.217686783862025,0.0150058219535944,0.216663583288157
"Mo",0.22410431091509,0.905676016933256,1,0.805836697165475,0.408690204893513,0.278697138288758,0.226505330107933,0.190664931997181
"Mo",0.388990369372125,1,0.746114833657028,0.605203658438522,0.152793046195111,0.371549627075484,0.286427464812243,0.114189728267422
"Mo",0.471551126769446,1,0.637027915946818,0.84006321133514,0.347844654119774,0.482695185840679,0,0.541264268079345
"Mo",0.393922209739271,1,0.941524833572402,0.859514639011481,0.153534942011672,0.357587246326117,0.236200111986451,0.38187089089432
"Mo",0.142114039173038,1,0.956271843755316,0.701905547193464,0.403729105970683,0.141193664356295,0.160627766773699,0.0723336926364351
"Mo",0.182324148964027,1,0.882488084921491,0.474531400666643,0,0.394934158691246,0,0.197058965094158
"Mo",0.512813793605758,0.591091823767618,0.523781360000915,1,0.131218029301076,0.403214622311525,0.00788226277246282,0.229484548896155
"Mo",0.148009707180465,0.979560602051519,0.504202180626204,1,0.3931891203874,0.470695538941062,0,0.0962875161626129
"Mo",0.555554234647207,0.490815155644591,0.88011821503772,1,0.35419611244438,0.323685477963162,0.280800041491494,0
"Mo",0.442619570685962,0.793212345565666,1,0.436167537481475,0.58423395137503,0.481619372722425,0.166540279081853,0
"Mo",0.212952434885199,0.983559848357727,0.610657112491279,1,0.122133516863919,0.401398861322075,0.298234563693712,0.288634080063457
"Mo",0.466742611882526,0.818905765152875,1,0.807855672926421,0.191392412386592,0.512087168189777,0.463399614034904,0
"Mo",0,1,0.66966868466924,0.712383177668649,0.360278973473537,0.315008349892657,0,0.112045036238281
"Mo",0.251330974189335,1,0.966056786672531,0.622702503570424,0.591085184984165,0.584501218914845,0.341068003298467,0.284336280395777
"Mo",0.439232697414601,0.767889329437285,0.245705263416881,0.991725197146292,0.241308431787022,0.475343615430075,0.192191069060144,0
"Mo",0.0459737333792158,1,0.942162130179463,0.973913968209173,0.319950539791367,0.275969663894411,0.0620356115610253,0.35848569427353
"Mo",0.373924767228509,1,0.91590438665513,0.670635871406972,0,0.221775542939284,0.153759086372358,0
"Mo",0.488216631522848,1,0.711920520077774,0.794787610279444,0.792609935513129,0.613067085060002,0,0.7158996611074
"Mo",0.238244290123097,1,0.993771697661634,0.779256129621643,0.171893894452906,0.537546921186325,0,0.0781832234813692
"Mo",0.385944356797489,1,0.664951253043591,0.590935747458969,0.114536200361594,0.215754111751446,0.2528003881304,0.337212768211939
"Mo",0.421259577894081,1,0.74657832887555,0.899947451136192,0.384102955035333,0.329363989755754,0.165601613812965,0.147170707321874
"Mo",0.39934786588765,0.869112142850766,1,0.162538296398092,0.434927901954038,0.303567124388383,0,0.0605409666288954
"Mo",0.404448774293502,0.690221551342844,1,0,0.30984963519481,0.462672587773938,0.468039453904905,0.354225940326481
"Mo",0.543480254994586,1,0.438211023258762,0.858812237540428,0.358045501683203,0.329328260440135,0,0.129799858485788
"Mo",0.150700667107227,1,0.800670522840889,0.492679999409719,0.311392584663443,0.221484436856687,0.0608440030350457,0
"Mo",0,0.853535773657288,1,0.788632041704171,0.107354057679376,0.343353510279075,0.0377682477446008,0
"Mo",0.506508940588353,0.916754237545095,0.924859926075217,1,0.377362524806046,0.462648490957272,0.173237369820927,0
"Mo",0.430479992818662,1,0.984276575704841,0.601098519778244,0.223437522525006,0.363811497935487,0.240256754255261,0.328820177794729
"Mo",0.475784271875181,0.780030866526503,0.639132125969088,1,0.157278971869982,0.143212654237538,0.0548086338033419,0.297751963755839
"Mo",0.394150498093561,1,0.880600968671253,0.647036791453996,0.252327798605724,0.295189650880682,0,0.442229095218342
"Mo",0.0928789482946203,1,0.86106661986287,0.936818386090578,0.262687412890355,0.429151095543662,0.0935522700096632,0.260856880713612
"Mo",0.107480922326854,0.860024738447327,0.763194456829366,1,0.465316379409921,0.483757805193063,0.0595402908227262,0
"Mo",0.396196420137929,1,0.709758267703111,0.808854291533079,0.449675659532336,0.416080669370517,0.00853284011455107,0.276447614890099
"Mo",0.011479934156783,0.147371850041603,1,0.576636176247998,0,0.335961438997721,0.449414534082094,0.444455066101824
"Mo",0.712192014833687,0.847876821924954,0.99989252609218,1,0.462682761076376,0.39846340769204,0,0
"Mo",0.427062019313153,1,0.66058658771992,0.716046878360956,0.0682810572106281,0.770436531227254,0.154573103765311,0.0982362084658432
"Mu",0.484631452405158,0.0543712691743567,0.46153940088352,0.730715776621371,0.199952582028563,0.225354636218016,1,0.8323550042064
"Mu",0.438117249416481,0.385071388340361,0.299570792021738,0.560404586897767,0.177121421507785,0.148998823802081,0.987651732375304,0.927019861563954
"Mu",0.455480633322134,0.112798329426194,0.266167972692347,0.198341858907308,0.133106628253591,0.0948195292397264,0.825503409092104,0.629064066974196
"Mu",0.334028057904389,0.186722283875401,0.22648810912401,0.660314459094241,0.13368823396109,0.278774438516432,0.934304422952218,0.754169095664971
"Mu",0.583981114912668,0.373744415146469,0.169637912096038,0.562781161187729,0.0225964629788339,0.213825069310957,0.952651181882257,0.906602421529046
"Mu",0.573523462699913,0.223287381099879,0.163306904615885,0.605090916486964,0.05989375247004,0.29909012430505,0.986640363600977,1
"Mu",0.775659854232875,0.350494333668314,0.689006785058804,0.919814095632924,0.253466841320969,0.0770545388110995,0.755117593720986,0.91291881275428
"Mu",0.56269876448144,0.2010735488783,0.442666095982901,0.545182737052256,0,0,0.679437228241509,0.774453522210908
"Mu",0.560893900361864,0.253329541942339,0.751473751891083,0.419688213079955,0.165787449399955,0,0.983197252277446,0.83301699801772
"Mu",0.618750325579008,0.170540598086355,0.791717778768076,0.701608800909391,0,0.23928740593945,0.857792853000851,0.734003062796241
"Mu",0.52282214965323,0.461287551462787,0.166273625132438,0.592852880719011,0.231307127104022,0.373087838628346,0.576320085280418,0.751536000854336
"Mu",0.615645311044213,0.245839782973977,0.463798490600691,0.438938435194469,0.534932297956154,0.403585928139852,0.959939284734063,0.926970202562491
"Mu",0.332327814840779,0.248192554858492,0.366362686025626,0.767618274459176,0.203319288101536,0.13608375105281,0.642129111058025,0.786567352612884
"Mu",0.240390160581796,0.491485664722357,0.234213493618445,0.872586002559949,0.218952241801967,0.229028025857834,1,0.901191218247277
"Mu",0.470782612981855,0.30280304727883,0.422464263442305,0.716942145474181,0.20053387508973,0.0687701725890327,0.994545096178338,0.877517466644396
"Mu",0.243006004117115,0.270128609040301,0.478313224409992,0.91955917505202,0.2725188714611,0.229187011869883,0.81872685541738,1
"Mu",0.256329008591598,0.552604108845082,0.250963090474412,0.697575631762045,0.207359144032894,0.468075827435606,0.822531351890712,0.781865305592482
"Mu",0.408159577161666,0.390760130680861,0.411578664971743,0.233523070604586,0.429206684215602,0.180115639576907,0.882184143389477,0.894293388423078
"Mu",0.450382709057169,0.173049275791852,0.232844063070486,0.323429052480478,0.389855750542201,0.149001410678952,1,0.722437490254008
"Mu",0.665134759212756,0.226391384764037,0.602441766155152,0.578783975875615,0.293651275514537,0.30605048395057,0.946339056991893,0.798375871409563
"Mu",0.346735273249171,0.338517376385899,0.599866818135924,0.907881551459899,0.28554852447745,0.0469432036677524,0.871019604326029,0.748221620702344
"Mu",0.487322645536237,0.253770578338311,0.603455706466239,0.437577614453435,0.18695366783933,0.383635364597833,0.85739010768605,0.937992580023939
"Mu",0.702901363084702,0.263893162662352,0.467056980663116,0.525976630572145,0.336970728657153,0.115173227727907,0.752324794424475,0.60378219434645
"Mu",0.432242662242406,0.017043941330593,0.516961486217957,0.744037991031619,0.352460772606763,0.0968100843602153,0.777686279993742,0.872293694476503
"Mu",0.587568164341657,0.329550045788853,0.418007031521452,0.5353324586585,0.311709110062386,0.141773555670044,0.848016093705317,0.881977150860469
"Mu",0.418412651939569,0.221824627957579,0.25759579339749,0.560709494305025,0.187435045789226,0.341060952811962,0.919357766893511,0.825703852174552
"Mu",0.702561731715293,0.351308088658,0.724136714849624,0.722944904660431,0.401557323106321,0.196990083820062,0.847496711884989,0.746167720513711
"Mu",0.423227260766876,0.452431714760858,0.415887296924287,1,0.365709488184003,0.115072623155978,0.850254979828912,0.9330008774315
"Mu",0.668053303737716,0.343030650352891,0.570780070321996,0.802863578217602,0.0604132010120243,0.0317901419908092,0.908035645521162,0.889932046367035
"Mu",0.363676708114318,0.145671397647095,0.27868229607442,0.541603853936377,0.0252193079594569,0.153762151786853,0.656451246105882,0.728820730793955
"Mu",0.406763420991044,0.241946834609408,0.474959458491403,0.371079926319665,0.173254831603067,0.200882487295229,1,0.911999690944983
"Mu",0.69107838116307,0.109060419850761,0.473020331367891,0.710345373452228,0.40613874559196,0.403378587691171,0.719527619561113,0.856016474929971
"Mu",0.571593528486886,0.177555590175688,0.511826126821978,0.555230313358923,0.00687037014497224,0.146374525996999,0.716534252225926,0.70179325113636
"Mu",0.381067191448397,0.405017286450233,0.566019192773058,0.248786395200319,0.110531638962539,0.209181764769989,0.709529392619373,0.873293466849921
"Mu",0.450297135910428,0.325870822104845,0.665923824666045,0.208282892476859,0.168800563365109,0.222280041410261,0.959542888683427,0.714743174129779
"Mu",0.59005887634874,0.340318103463979,0.42430313978611,0.415468483486065,0.301691406397924,0.0875791110752615,0.987028092703826,0.734257747832375
"Mu",0.416029140195457,0.151547979934103,0.337966990411656,0.606507812647045,0.29944530656741,0,0.629655171091747,0.768719311047165
"Mu",0.4350120194814,0.165042472022807,0.432174587456892,0.402635994746164,0.263683950306855,0.268583372056991,0.794151109383665,0.79898138876649
"Mu",0.474100569622978,0.297112294487205,0.607261061438268,0.674688294427078,0.27857505325222,0.0252037356425855,0.618457181429551,0.709304359400695
"Mu",0.23171291152029,0.260657547043606,0.357153851258744,0.685786976470264,0.20018677762729,0.267150221585363,0.821453963034744,0.887816024839175
"Mu",0.408515168130274,0.288778505258699,0.352454544583924,0.487699676357336,0.345225313468683,0.127518753912992,0.781367105027259,1
"Mu",0.530550288474136,0.303914306492208,0.391279295023831,0.747038639526063,0.288861962588858,0.266884594298092,0.861143373352965,0.93254393563228
"Mu",0.343341614376104,0.0944930876234419,0.562915830104689,0.371605236688288,0.165317316890145,0.310660653752767,0.890034433284112,0.949008204768092
"Mu",0.354953973228169,0.420490448502628,0.262286485279995,0.634052802378722,0.0284132743695685,0.0774031140492878,0.746297766186687,0.778873020041989
"Mu",0.386675471518567,0.237725366405414,0.0028319501697461,0.342224449220502,0.18407909988104,0.195207237931175,0.793886900309812,0.7463893726878
"Mu",0.26536041507628,0.167694194113592,0.232117407813557,0.758893015322609,0.175038973512564,0.0613486163860998,0.84929108444691,0.832868154039096
"Mu",0.415755065154567,0.250814122828296,0.157832997207145,0.422434138742046,0.148789501842534,0.162323754754107,0.684921658963858,0.655170377064777
"Mu",0.626606179334862,0.447066857136833,0.670884474005775,0.658060868218467,0.250448188699516,0.0261900002527414,0.936541558067901,0.834857854645273
"Mu",0.538708251620861,0.368292176778742,0.514430562274022,0.645094307008836,0.227483993132426,0.196429139900126,0.881996643791177,0.819515107509131
"Mu",0.653732871780456,0.164015799548791,0.458919074338215,0.715014326801804,0.144563354345692,0.0224709126911856,0.801999021297894,0.921707162523071
"Mu",0.760609157833917,0.110760701413592,0.229649611843648,0.389351191387502,0.0745500682326643,0.337430989832865,0.888396529520835,0.905632835068788
"Mu",0.325333721338088,0,0.390489623119872,0.861772375477034,0.229782448944613,0.174039836877383,0.81165619596179,0.763537517143249
"Mu",0.476680415018134,0.344721586583891,0.0483070967282597,0.728692105762008,0.398676689614572,0.247444918230633,0.801083140974563,0.724846293285321
"Mu",0.513451735962246,0.319007423888859,0.319826724827678,0.463703582672112,0.513152919717314,0.168692842433583,0.973381144269513,0.983131801277819
"Mu",0.441420426625825,0.220973751327169,0.287191741536848,0.783167398112257,0.132002213182285,0.171269770773774,0.99552017563265,1
"Mu",0.253216802154112,0.189092922765703,0.553904230016243,0.689420588974251,0.385386037284487,0.152843602220007,0.832555799548668,0.934457490596465
"Mu",0.239392918025226,0.25735485108572,0.143934851864662,0.750462406284805,0.588848673653712,0.276783411657047,0.844164270859919,0.87120791513019
"Mu",0.416435518770336,0.333355335593358,0.334829216661246,0.477098378245957,0.348629774851725,0.220722971853729,0.908399420148168,0.898141068967025
"Mu",0.350324838372233,0.352640179255733,0.530662461347939,0.598118069126952,0.343802201961925,0.308583252222354,0.930720888816009,0.810318226132131
"Mu",0.576809632249725,0.401702629214449,0.177366996683401,0.95558791510426,0.102481497392845,0.133964982622396,0.889449107405997,0.752958075145424
"Mu",0.351463076363236,0.192933373498472,0.663670347714545,0.615919022554814,0,0.368215129781265,0.804492105855925,0.734254629341596
"Mu",0.638972457920682,0.238127914793842,0.406060822802744,0.583491645896712,0.254502696804117,0.248867195530933,0.537239986747167,0.654010949894558
"Mu",0.560858113572158,0.365978067702277,0.192653671500818,0.502162533666529,0.229636119570496,0.0697611926304334,0.924545432164261,0.972657389700015
"Mu",0.4780317876978,0.230373784644302,0.0331347443235823,0.650320860442039,0.119696216736761,0.178264568523999,0.702036897152678,0.86068142463381
"Mu",0.383397750609146,0.266440455144277,0.347096932828424,0.315571236149342,0.359231463376021,0.0413439068312694,0.9082000450233,0.877512014227345
"Mu",0.510871239265751,0.340946457377008,0.589275728681217,0.769157500101338,0.253647776038177,0.224889643660117,1,0.959636631568063
"Mu",0.436840177351254,0.104043513534676,0.421747819769848,0.817487910295046,0.232847746803365,0.166934633663022,0.999493046371437,0.602188976672718
"Mu",0.515490337271913,0.0901860754741688,0.541116895097265,0.887452207666765,0.151955748431001,0.212668934212113,0.729440004960416,1
"Mu",0.207851848076301,0.206016679667793,0.308755230674589,0.445863809350734,0.215616236088544,0,1,0.749885894398962
"Mu",0.643119982958777,0.230597479326975,0.165402574923019,0.557829092694132,0.493635695571486,0.209728102528443,0.805669964669394,0.783592124049189
"Mu",0.704109057551765,0.355737030151686,0.636912285455335,0.644600036472664,0.218722408263979,0.1942700647333,0.766014900795906,0.904085540292646
"Mu",0.611442727462881,0.319706417382871,0.531197335302414,0.785168780708364,0.523947675991602,0.393125250647078,0.959689263194596,0.899819996930792
"Mu",0.573526779230758,0.287109489436805,0.613660893689819,0.442974108218864,0.00712088748043217,0.309150671564574,0.905289056383465,1
"Mu",0.0289622919950122,0.141563265384549,0.105299257752422,0.471870938449744,0.168048740494206,0.178593916150963,1,0.71994545089484
"Mu",0.578860736646267,0.485385268136634,0.320112156158415,0.474766028223549,0.314035784214301,0.142921934177981,0.598933725750516,0.905402733261026
"Mu",0.174985323542438,0.273638566395109,0.263302080380464,0.486435616674099,0.166928208740219,0.200082404363603,1,0.94661049562436
"Mu",0.161931189182018,0.0607650165250556,0.205865862673097,0.583346724537703,0.00895812107741822,0.277416297685985,1,0.572219070750758
"Mu",0.481005301514504,0.473413828806816,0.559945435908733,0.56577174637206,0.0701390834793637,0.279804368442943,1,0.87644054039737
"Mu",0.341930275226748,0.329802676221273,0.767416050074232,0.727864030532954,0.438972194183772,0.240601939012361,0.891751495518878,0.909852041618884
"Mu",0.499434773821817,0.171975670497016,0.444501715295684,0.776194249284387,0.295423203429252,0.351954100002713,0.95987438523324,0.923583777500866
"Mu",0.474833147409604,0.311729610293227,0.436131097693014,0.687896635971495,0.185831455552901,0.222336815005998,0.919306999658509,0.843385587505746
"Mu",0.465184556715368,0.454890472779024,0.279877875540707,0.622054534349817,0.337534293424428,0.243094167761022,0.900460704332296,0.650826858507056
"Mu",0.593563910847725,0.322492734503727,0.486937994413484,0.343846927161913,0.383916524722768,0.326744337288462,0.668169227518224,0.871626956575191
"Mu",0.680719225270914,0.298238164882854,0.353367711752809,0.563537806289681,0.326438732905397,0.268341043012176,1,0.751619237036117
"Mu",0.388524877671058,0.0536936533138966,0.260489494529358,0.585665410614489,0.126213910291589,0.177580077193936,0.807832309486805,0.733770164494612
"Mu",0.272646413865284,0.266154289704456,0.14541287066022,0.339043646604768,0.355778851991315,0.248994479242736,0.734325220066355,0.944468358713359
"Mu",0.644256025598381,0.227691963568194,0.645630078039807,0.539284939503779,0.121983277211817,0.138421666915649,0.911050781658642,0.849956385762804
"Mu",0.299143092238292,0.317772690813046,0.465207943254861,0.886891783978296,0.282495877513924,0.0133218743003458,0.845842293423249,0.982398821829655
"Mu",0.382589821152053,0.169738649836595,0.66877428701139,0.377419949398906,0.0818232559451489,0.0557922347188906,0.769439843152061,0.745427854049606
"Mu",0.472867302862711,0.227739262023879,0.152579152445317,0.824933852644505,0.383548008092008,0.0834321812680009,0.929268775802575,0.847044607291021
"Mu",0.339056482990962,0.291615931461384,0.112494830309937,0.457627622488304,0.387271832960336,0.269913694373855,0.969268465248539,0.68390470927472
"Mu",0.641932706193733,0.195879225828567,0.549778983119334,0.757503274758244,0.108987025061485,0.268550308913485,0.780595282744754,0.906229998370227
"Mu",0.691938143624673,0.259634956632692,0.527208255599991,0.347346009549731,0.281770533423774,0.0715983376094658,0.589044425061853,0.746709218903376
"Mu",0.489789818244378,0.141602999284257,0.564740229871452,0.822730467284894,0.05473909432418,0.217349838484183,0.76692522618474,0.786651692357277
"Mu",0.501958232969915,0.368646452601991,0.483698386760293,0.544142411665645,0.19401723611354,0.0879649822703867,0.887305702344629,0.874517915155989
"Mu",0.528461106307337,0.263035002363574,0.306498238759949,0.628302210216652,0,0.321762456772814,0.978734930096221,1
"Mu",0.461451755039308,0.409444730939521,0.474181389215996,0.761273881267724,0.280214865653906,0.193504827891875,0.780770011580402,0.907078792257092
"Mu",0.289138605503881,0.174939339757625,0.416957582489793,0.692617019793545,0.26883395191745,0.374721255244688,0.757984978146071,0.777927887570074
"Mu",0.693028875164658,0.20352748897495,0.384681081817351,0.602743395206308,0.3993972177044,0.179259544398756,0.848768853422442,0.930313649085516
"Mu",0.456848007506764,0.372581626151354,0.37942753466004,0.619023869199996,0.0885644390227579,0.150477881260934,0.907719211022377,0.70214536843494
"Mu",0.242572935393951,0.413697855108852,0.127424914276318,0.822354179844728,0.0230976873052037,0.0381530494480612,0.68874459147558,0.786025929119147
"Mu",0.672676696549927,0.201906067851451,0.462502997205735,0.214873317495136,0.235833070976341,0.283221600369827,0.697665827815573,0.926008247128197
"Mu",0.235550285740836,0.100572779308677,0.23963348296563,0.598933110815043,0.288793198852883,0.130308180047826,0.852263771577824,0.8774209249327
"Mu",0.349983939008128,0.195265755174994,0.421413216358908,0.0377778207373619,0.203865446080999,0.16172663656804,0.755904447083385,0.73483976578287
"Mu",0.495116697810054,0.252464138872943,0.305479703776518,0.554435946484989,0.192077450199839,0.184081493610114,0.820580864622143,0.791912412171538
"Mu",0.467151483777467,0.177552866520103,0.668986227110327,0.794916296361777,0.441082245947227,0.211879030835331,0.990424401788665,0.757079798461688
