"system","BD<->EF","BD<->NO3","BD<->PO4","EF<->NO3","EF<->PO4","Type I-N","Type II-N","Type I-P","Type II-P"
"Wc",0.634005449791738,0,0.963772731601498,0.306064584718214,0.550347565359303,0.448935729082752,0,0.829246592387818,0.583157798567143
"Wc",0.728093212800049,0.284019664222579,0.748991413926925,0,0.732459533091769,0,0.363206739195948,0.748913671048617,0.724213383910055
"Wc",0.705160206350788,0.640653104412002,0.796039457600477,0.160132412812106,0,0.404668876498698,0.429035783142672,0.468031338902103,0
"Wc",0.81351454271337,0.580044832028589,0.904068836102764,0.540189554664018,0.762112499407208,0.606267310092653,0.663108444000246,0.87939606682354,0.773047329414195
"Wc",0.69175180142435,0.351590432803846,0.875612721025048,0.527023089208318,0.84294031581902,0.452580313133412,0.561714543031835,0.885246371341203,0.72162012397446
"Wc",0.671866886475924,0.515275011459871,0.686667535901277,0.418338121934468,0.573719914297451,0.499736412982837,0.55185567398716,0.896383999139455,0.459895354441091
"Wc",0.811809464404262,0.281917727606217,0.577893318277487,0.640601739802501,0,0.617517191035336,0.450257222183179,0.814217861875448,0
"Wc",0.738902889129817,0.485940029308303,0.992291604153471,0.589677107146308,0.493726723888292,0.628189802592816,0.565499193225451,0.742513431881791,0.684076329543404
"Wc",0.918894799009321,0.425230796885537,0.832806163245168,0.609298830940101,0.869785348695725,0.506387821635749,0.758572881906771,0.857758302740424,0.888756815092412
"Wc",0.95034700867488,0.817563581811916,0.893478525856447,0.387936193630851,0.666371621443074,0.693214186815696,0.648497925637929,0.815451318341967,0.838926366398679
"Wc",0.830077224549316,0.541417696336299,0.73420949033483,0.107114951172977,0.771355284738431,0.171717094032984,0.770644048635497,0.743088589550361,0.813619548877148
"Wc",0.805292780018986,0,0.832836773959037,0,0.734077399484546,0,0,0.773986891456235,0.805570268721646
"Wc",0.706037643485353,0.485288601337633,0.992595895792456,0.416151846206111,0.605026619984289,0.435434253511069,0.626802315393651,0.798367402055841,0.706936513955937
"Wc",0.803698988312604,0.582355949452302,0.928247931943083,0,0.656860386625331,0,0.670414902578153,0.749360711783104,0.829461187811752
"Wc",0.930789443216817,0.457839427077314,0.905531107220489,0.229639149900174,0.679599197814336,0.338128932946736,0.628045891075753,0.890824586449257,0.774247108504663
"Wc",0.772600066314615,0.443937388032269,0.433723084897553,0.296857083540406,0.605273880932039,0.359083401967831,0.607230982492476,0.653503744956418,0.528240133933303
"Wc",0.892101342400053,0.574769965332768,0.63111488215594,0.344658370192819,0.848752763052984,0.552275194090073,0.570220100448179,0.731221599475403,0.835898473278768
"Wc",0.792087206135107,0.328401585171809,0.925490748442792,0.636654597043518,0.769040829936203,0.586037660999191,0.514591437396724,0.804538462917188,0.848234972043238
"Wc",0.714040806261571,0.454665652593511,0.743503795401044,0.128768171926134,0.939888598675578,0.205886960952138,0.585041889138799,0.89315344138029,0.704361580631201
"Wc",0.774525627499141,0.459755217120047,0.857336336648118,0.510005015544259,0.503215743474628,0.605157200857948,0.529935562697857,0.628929346124898,0.765641800320678
"Wc",0.611113602494084,0.416455946985855,0.674582938366413,0,0.396913921944202,0,0.346840277403573,0.578943239758981,0.516733284321352
"Wc",0.800240765400539,0.659532147301477,0.949937554040374,0,0.528100645819971,0,0.786673246158206,0.782019473999291,0.695884852399136
"Wc",0.760041785589817,0.635310225801248,0.791646872106109,0.708236416303894,0.983202611226397,0.853848413600037,0.572734841290097,0.833316293781142,0.84566454267161
"Wc",0.507375539696291,0.65348853075562,0.701730159707038,0.116317941496767,0.686444433424203,0.244905167695,0.466099016677243,0.831032333380529,0.470383539947908
"Wc",0.724873662271701,0.328785906213294,0.965525843515365,0.387267346344528,0,0.352928338896215,0.578679009858557,0,0.745225896515673
"Wc",0.661688257975622,0.145624804083664,0.903513842731848,0,0.391335320585933,0,0.672672540504022,0.527166074232632,0.72024027682611
"Wc",0.810459222990308,0.768711871828801,0.733180727104226,0,0.474379691788388,0,0.647800459004876,0.663968569267359,0.647487433195321
"Wc",0.683677024309187,0,0.789308458983205,0.486038296678805,0.996849028950746,0,0,0.89838942534717,0.73624121151011
"Wc",0.799273143786198,0.717362546014039,0.628803846730614,0,0.741656228174557,0,0.626033046650032,0.812969523465222,0.637090467929887
"Wc",0.45765347666,0,0.944547364545171,0.175944280143701,0.723897030477989,0.321521807377175,0,0.842753501322566,0.546920626002253
"Wc",0.741425337438447,0.340112212899451,0.912819613687116,0.0652572386353427,0.391068109461559,0.232499964993492,0.278263346381293,0.618003280531525,0.667030580997251
"Wc",0.932607662062485,0.476729223631351,0.935513991975746,0.14246556663458,0.608090660484584,0.426161076757887,0.372860743826964,0.891086763961067,0.735458898706704
"Wc",0.819849674271729,0.706943479138709,0.829955333650317,0.269184696379256,0,0.373591817219501,0.775738779996234,0.411748679933976,0
"Wc",0.859198561060759,0.285267942681396,0.909653973344108,0.130371475512154,0.740145397625843,0.326939812568895,0.308000616124755,0.840761544384522,0.825755922593993
"Ft",0.124927602977202,0.959625798271368,0.196547960746808,0.248804736519211,0.312806018413825,0.362162727973111,0.26556788676949,0.224069627028223,0.173734089216105
"Ft",0.26089871898447,0.891523412375486,0.200544725708274,0.483493961132128,0.320939552036279,0.425601043898314,0.547429021981035,0.258684818925476,0.253493413538429
"Ft",0,0.824796042402634,0.234578268284689,0.325198551387526,0.218997471316043,0.273008280219166,0,0.10928084828761,0
"Ft",0,0.805658599999734,0.29957446155684,0,0.141691659632327,0,0,0.173197581704424,0
"Ft",0,0.810989006172039,0.119311925714987,0.277368419524883,0.304159557443303,0,0.350347132268325,0,0.227265570207723
"Ft",0,0.889843608624978,0.298503414008215,0,0.314940123561989,0,0,0.185225693937055,0
"Ft",0.146610325638561,0.961341986000201,0.167948899375709,0.281601313314313,0.067885905771966,0.262212009139344,0.443743684214565,0.0579871120945781,0.242893603495415
"Ft",0,0.766638988851134,0.0997845025215393,0.248158259213583,0.20432140830506,0,0.243050262974869,0,0.119171519363212
"Ft",0.0864469408031209,0.902025280588526,0.124129999038238,0.303905602486955,0.172827353475644,0.318289420945007,0.259208452380339,0.0998135389017017,0.151229478054181
"Ft",0,0.967383753727941,0.190555698560363,0,0.225941177535509,0,0.443094857109811,0,0.289127390688093
"Ft",0,0.856133559429469,0.0699433732551472,0.171171947841157,0.0715909499961595,0.32309317255915,0,0.0533896867935773,0
"Ft",0,0.852802463916558,0.11802910646376,0.15600225035999,0.293301975250007,0.234727528346214,0,0.116229020095208,0
"Ft",0.124528366005005,0.923591406647533,0.122272095962473,0,0.208332114926783,0,0.392902365739514,0.0700168449634487,0.30834154368598
"Ft",0,0.744162162041014,0.276551915474453,0,0.22603777714794,0,0.279783929299959,0,0.293798307213214
"Ft",0.193135181126984,0.781698154204715,0.317288166218405,0.119318397281602,0.187348521821386,0.308096038776831,0.223041568908095,0.160049629960203,0.317972101228086
"Ft",0.0558353914941686,0.765982277230805,0.136577314316045,0.0824974787573632,0.0945049026630703,0.104864731560842,0.221012341591203,0.0661051517310041,0.121597974932481
"Ft",0.188093251684892,0.97088035833268,0.26622573149919,0.115217207940635,0.295578958722658,0.210222244023562,0.362542437079445,0.219592850929749,0.274523572389494
"Ft",0.0611936709832829,0.84150804076829,0.332253016648583,0,0,0,0.244461268015519,0,0.394277915244528
"Ft",0.176225676300981,0.817245372048575,0.291455970882312,0.195879766408797,0.0882110287193859,0.226842531249431,0.408522835308885,0.119045244221178,0.230001835998529
"Ft",0.268711008559058,0.768655083327088,0.193164381970259,0.156583617149957,0.384506288988383,0.222789407758459,0.455632103860542,0.232881174002499,0.315943618971194
"Ft",0.0565028527796677,0.808258565545833,0.269818601267735,0,0.217022269126342,0,0.192198233439904,0.115728906869418,0.191862098583985
"Ft",0,0.811511042612401,0.196070993987278,0.185059045563334,0.237939964964501,0,0,0,0
"Ft",0,0.800429990309382,0.258390476099742,0.281631230287516,0.163922064893758,0.338019860642871,0,0.173837056746171,0
"Ft",0.0269009922829788,0.872846586065359,0.189379036304324,0.154353797332151,0.220466457392892,0.190785622856881,0.123671619013927,0.135506422130694,0.0797385998231331
"Ft",0,0.848522935190277,0.206782528637235,0,0.19758321286845,0,0,0,0
"Ft",0.175647044142316,0.977629510863639,0.153816330620248,0.0561166277116858,0.282387183429561,0.149382610061396,0.303136174320747,0.152374245005572,0.254339579764027
"Ft",0.156816024416746,0.819251287224161,0.118368378626664,0.06197118499794,0.396989056875989,0.113403969045753,0.351590118210068,0.142373126888572,0.265975576636418
"Ft",0.123312585172894,0.799089392631435,0.240184001487044,0.345596553090973,0.31148331840188,0.325802996621594,0.322472763376611,0.200326398636297,0.219576570310081
"Ft",0.230148495177942,0.732800148558418,0.184329580106182,0.263186228714915,0.242786624145514,0.30597078086543,0.409723881178108,0.105869075408153,0.447146154009989
"Ft",0.138792769060101,0.851963253401025,0.241156198502586,0.146574512925949,0.388477275252613,0.168518862226365,0.397419272523772,0.191049558615666,0.289428451075739
"Ft",0.219024879968442,0.787693723280015,0.219756346587635,0.157395535049841,0.220571473478261,0.254802024699508,0.354562353446016,0.154002075488081,0.313662722246994
"Ft",0,0.865899287652947,0.148029226204287,0.267791651153514,0.211279404307925,0.142397617189537,0,0.0588233785192922,0
"Ft",0,0.748968158659337,0.153005458358422,0.190415205106061,0.141112948524972,0.118464842030231,0,0.0490033585248701,0
"Ft",0.191548140729876,0.895868818247355,0,0.250517505138129,0.06532829171259,0.287578624443462,0.426727231020386,0.0903606779789899,0
"Ft",0,0.799637278544163,0.266666142081405,0.129827434400232,0.319400666783052,0.278665231436399,0,0.205203621274483,0
"Ft",0,0.833219978744345,0.177297004291061,0.191914202475717,0,0.196818970333958,0,0,0
"Ft",0.0764270073650177,0.850251775188166,0.306816709211268,0,0.351594227834962,0,0.272176208136965,0.194717295211684,0.209591598919665
"Ft",0.0626619297530611,0.850526572008675,0,0.0941275814175565,0.223169396671651,0.0737153426589151,0.397540285845733,0,0.266879890774235
"Ft",0,0.884708416540045,0.275296757117874,0.31871399123548,0.109980467525234,0.346001564576762,0,0.102479204083104,0
"Ft",0.0794966489457515,0.800953054010397,0,0.255702375444232,0.257814309240151,0.243733631671055,0.263559275240178,0,0.203343750042162
"Ft",0.124883189336955,0.780779445550247,0.0788120793911965,0.227340545537274,0,0.159635049652026,0.494323490698402,0,0.337490609466871
"Ft",0.148949045715893,0.965944830129682,0.119834274943529,0.232604091507524,0.3218815895928,0.301603987931781,0.344324441598313,0.133148267265166,0.240920870820617
"Ft",0.171414801791182,0.89442662421287,0.139268428519926,0.243094744208561,0.260576249911138,0.291012088503392,0.383414067001666,0.117831657696786,0.287052871871998
"Ft",0.180870581966642,0.868297949464727,0.228203737480231,0.199130422437528,0.362359436091933,0.271365764459242,0.365786630664698,0.216889649860035,0.279886111453391
"Ft",0,0.897241999589583,0,0.129235555092577,0.321514517306557,0.211409060285964,0,0.226554134622503,0
"Ft",0.167828136986051,0.824302429969031,0.282420442183168,0.163338987135623,0.248286165765035,0.240769295833224,0.331965566747773,0.21045907352427,0.245833630642921
"Ft",0.0292902010746454,0.881956619493578,0.258487038917246,0.187947628416709,0.309025011798763,0.120907322963707,0.23714738824986,0.104256513218373,0.169044083313163
"Ft",0,0.901528475666608,0.175895892872504,0.114426433265897,0.229731387241473,0.218245010489257,0,0.161241452850357,0
"Ft",0,0.879126909637764,0.1810066692745,0,0,0,0,0,0
"Ft",0.0868029850444282,0.852670055523885,0.231241328298016,0.19575395471352,0.349857772631828,0.279483544218271,0.212647967253268,0.224853113778604,0.163090571887482
"Ft",0.144633070028591,0.887022155717219,0.262325070020514,0,0.275130163469624,0,0.377696942681824,0.142275541870869,0.335711968001054
"Ft",0,0.802149107539282,0.164163168776537,0.276997553215684,0.308474372550803,0.409760383533109,0,0.263988334171494,0
"Ft",0.0507872876563343,0.841186367066699,0.331728703726783,0.0802701377576995,0.308731210067207,0.104601275228205,0.217402160849946,0.180376593794872,0.166430233580372
"Ft",0,0.898634017464202,0.0674015229520999,0,0.292090353456217,0,0,0.0790655001521419,0
"Ft",0.0730059678858573,0.711397827780528,0.105787408672351,0,0.251842949962858,0,0.161699469792568,0.262991706773454,0.0592478651574096
"Ft",0.211476189947842,0.801354503850969,0.260747930735167,0.143389358965758,0.216669709363981,0.210442447846851,0.398659431984077,0.176686423212561,0.295790249277562
"Ft",0.107361281659218,0.841523702034072,0.123192988490652,0.126922663533327,0.347888098621806,0.26511938852022,0.191805322987344,0.174783773402916,0.158275753138459
"Ft",0.157530776330992,0.933132970027656,0.159121661443985,0.179740424134635,0.456857462998609,0.252666836141766,0.35109250983648,0.200504557573012,0.253391890884343
"Ft",0,0.949721776754669,0.350143610098117,0.206447337487463,0.0881510998132245,0.39574534723955,0,0.234750643751504,0
"Ft",0,0.912692505172227,0.113495455240424,0.109907088558004,0.161747912496758,0.215554560146087,0,0.076806550682489,0
"Ft",0.130469232532196,0.777213709965714,0.338629789348392,0.2528311395928,0.307920720214307,0.310254984069768,0.280242489034409,0.240314373075569,0.237138303291659
"Ft",0.0463393458006877,0.790791917023228,0.33932271360741,0.0558828238705239,0.27410933210965,0.0922763156876145,0.174757864716094,0.16554476056298,0.159983672047823
"Ft",0,0.819242518549008,0.255701629059132,0.142769841605588,0.268897740154845,0,0.355460619119746,0,0.311003652375627
"Ft",0.215786274065206,0.859934429080826,0.19669926021994,0.127249387376896,0,0.219208986555501,0.375466805851659,0,0.282119582485983
"Ft",0.129497042342955,0.966296617550167,0.220555486430004,0,0,0,0.244453623611597,0,0.111615141426299
"Ft",0.145350421156526,0.944499163830555,0.261704986012651,0.253507776998998,0.32889956170853,0.340354357020964,0.313190171719453,0.229355879154579,0.234972937958326
"Ft",0,0.937831992455207,0.180145021391197,0.192175575165909,0.147372709152395,0,0.346538977537329,0,0.196410379036607
"Ft",0.0901624459044526,0.771626103709364,0.202516246109454,0.26062102032226,0.272405597810755,0.364150859970403,0.189530896889782,0.170828251126995,0.170572111650314
"Ft",0.103261366424173,0.879604151601446,0.178240749846818,0,0.0786980888563712,0,0.327036987475878,0.0543606762862588,0.235498340798612
"Ft",0.210839919618337,0.955140495774305,0.335125186862926,0.240217349989027,0.466349352775923,0.353248375501509,0.375839834441899,0.358534811058317,0.286670407765608
"Ft",0.248106857757782,0.993526414852111,0.268727667612601,0.233463772335045,0.347216498367499,0.321278093136154,0.463956585275041,0.21655885946602,0.375080984530776
"Ft",0,0.919356038061433,0.151464310463259,0.195054427382488,0.281621581931059,0,0.424210019400415,0,0.321912067028014
"Ft",0.170909106262377,0.897594952584857,0.0369682919675509,0.209109648116931,0.274330602440025,0.334731365038993,0.301612990114271,0.0840122263405923,0.171752632948243
"Ft",0,0.847112798414881,0.127025783799585,0.226917441048663,0.24027007203399,0,0.319033499617282,0,0.223445242843395
"Ft",0.0679509956087537,0.854170117688328,0.226831891720004,0.0290162656915686,0.23924842938203,0.0344408552256287,0.411005106597187,0.0821767319631538,0.290458321648972
"Ft",0.25617372080187,0.828794613499301,0.375032433989562,0.103616813118931,0.294960910962263,0.226948282517335,0.345950729557301,0.329107697231734,0.282427646693238
"Ft",0,0.89401636130966,0.229147026207291,0.231646587722623,0,0.212618660697191,0,0,0
"Ft",0.132299799975953,0.841531532374906,0.228478523876222,0.328852756072687,0.0865336334209559,0.274438329858891,0.401768555720876,0.0679432622607038,0.279413002456969
"Ft",0,0.809279175804291,0,0.197954807982714,0,0.242683627109608,0,0,0
"Ft",0,0.890746453024159,0.302201660568445,0.260100566136071,0.281176215879,0.233826304672512,0,0.155888309483186,0
"Ft",0,0.866606357957152,0.143208642522078,0.293818319837128,0.400525369002281,0,0.30152885277025,0,0.227420445333635
"Ft",0,0.890992358299729,0.190828684709914,0.256568120982016,0,0.240852721494528,0,0,0
"Ft",0.291330892121541,0.867600324949833,0.201989831085012,0.146160715346548,0.0871941930742915,0.258782971025729,0.428636261577711,0.200314777068225,0.148510131875112
"Ft",0.0154284200498405,0.83953520685536,0,0.186887337295874,0.201188241249625,0.0526877273383498,0.342176907484881,0,0.297911638968775
"Ft",0.229312010256161,0.847052258747647,0,0.125272004117392,0.181400296439999,0.223982501712437,0.374898120786394,0,0.254140597320883
"Ft",0,0.836584437338643,0.116368686816983,0.221835838416242,0.209605999104091,0,0.37755629755886,0,0.275872408711185
"Ft",0.15366565203613,0.87435626881758,0.198843377214558,0.211282282481595,0.199052764910068,0.216804504060738,0.429223910662556,0.115975293695525,0.28730197921947
"Ft",0.127153570771671,0.819620039152254,0.211812318973932,0,0.164462654396141,0,0.258684647687821,0.137097384463531,0.196729223596951
"Ft",0.129289311188513,0.880823134882938,0.174472042125387,0.112641297188934,0.146824267419869,0.191604556346973,0.285996127610099,0.115049966201969,0.193124650281242
"Ft",0.182837049858689,0.846022880004485,0.258099633402966,0.222774879815046,0,0.286294661694186,0.369880785186252,0,0.269103397859048
"Ft",0,0.855819699915543,0.0385388982292397,0.289707101881016,0.233047878487166,0.356433502601773,0,0.0561474572443316,0
"Ft",0.0838575075426072,0.853293500772154,0.15745835600928,0.14795805694785,0.287596865922579,0.258713199091014,0.186366315184892,0.155310509923451,0.156720940363929
"Ft",0.0437414361783824,0.905745113338541,0.229866694071525,0.172073792849041,0.187171334281296,0.197666090660921,0.181890635303715,0.131392060974065,0.116012065221525
"Ft",0.110801457819555,0.836335388246309,0.221142940644764,0.223249217808348,0.22634280273069,0.231052627771124,0.326161741455647,0.137452265744373,0.227949298298048
"Ft",0,0.849450576133332,0.124061371183729,0.109134563070939,0,0.188810091846165,0,0,0
"Ft",0.0922775994501684,0.789135048040337,0.185643220446643,0,0.188146746248118,0,0.15867024042229,0.104246222336743,0.209308919912434
"Ft",0.0656270442765188,0.880453375192634,0.143571260097966,0.22521677682208,0.222120374969243,0.205795176255366,0.268838485407157,0.0949885081751178,0.172248230703922
"Ft",0,0.917139094648372,0.222222224431224,0.118013712246985,0,0,0,0,0
"Ft",0.181669333785528,0.89061096544712,0.335051898457563,0.258285209210083,0.364244253555579,0.37846255941566,0.31819245462668,0.328860476619289,0.239982327901785
"Ft",0.22337024045383,0.925462919886677,0.181398018462587,0,0.267165815886156,0,0.364999255654738,0.220948951250556,0.22147967713085
"Ft",0.154004676543496,0.964567409094415,0.276528671392467,0.0925986999071657,0.20523990179037,0.140075849131772,0.409843128000206,0.152211306028067,0.278768482123433
"Ft",0.0654015090850874,0.82387414189375,0.16537975723608,0.179550940992859,0.112504101582022,0.280678164732842,0.161764141295679,0.114150374222392,0.0998500555165822
"Ft",0.112092211878176,0.709910671628445,0,0,0.172711735438586,0,0.214618671264834,0,0.114675798920633
"Ft",0,0.882863585140721,0.0724389006704955,0.125885940755626,0.230474296193609,0,0.261054524095314,0,0.233884790365644
"Ft",0.190479998639046,0.799791683868927,0,0.23935126867441,0.186947140245237,0.307949475883059,0.357076987500227,0.131563539257457,0
"Ft",0.282699250078455,0.875085070697554,0.322231600507359,0.154329858036872,0.151514960095734,0.275404164335238,0.411698630500593,0.172782751586761,0.333016036680419
"Ft",0.201911825951282,0.870486768917942,0.228825542944434,0.28853662844226,0.216142511662533,0.305941406326712,0.447828432732993,0.165971559999804,0.279407006038232
"Ft",0,0.821710912710902,0.149171188126747,0.122897940709367,0.233757882280825,0,0.21221608798959,0,0.160249234985646
"Ft",0,0.878120838036989,0.0953096299467491,0.0925255866538533,0.0722731803124304,0.166605618578055,0,0.0488952473710049,0
"Ft",0.120749482798158,0.973325676332008,0.199554423857967,0.334916296544057,0.294624826893731,0.406064076171223,0.28496526305907,0.223079087151843,0.165584034858781
"Ft",0.0944639064305104,0.964223183005228,0.212507684145289,0.299994499479659,0.322641863605025,0.191023131374613,0.474917910231439,0.117284757833798,0.296255164112121
"Ft",0,0.85845672781472,0.0996305022787239,0.210896814083478,0.44292080549125,0.283655979615575,0,0.20275694697054,0
"Ft",0.0534490791492635,0.785123732653265,0.135577258816212,0.269992449365658,0.243914510977976,0.179370075932606,0.281235393438476,0.104007940728177,0.140554033056678
"Ft",0.275146872761287,0.937228721238066,0.237801847282402,0,0,0,0.359493619846025,0,0.270106268566031
"Ft",0,0.886668508889378,0.137599746085882,0.170233115896058,0.128924174871499,0,0.351046465419192,0,0.207788566371783
"Ft",0.0716167911672862,0.959342859211295,0.360044309145775,0.131333208688253,0.173794517450112,0.130315035248769,0.332593926643909,0.105399227592023,0.257889598425061
"Ft",0.0783921639611742,0.889969605077083,0.25907785920977,0.216948430453531,0.298728705929624,0.277204661985399,0.220733896708195,0.195325484350675,0.170305116990652
"Ft",0.144403195459116,0.981367379388212,0.316913070337728,0,0.241304278576253,0,0.321252390497365,0.213160115282991,0.232638740733257
"Ft",0.0316360692004131,0.881876750258711,0.31067305627025,0.158122910063272,0,0.157200699628122,0.171107480951358,0,0.111631389401209
"Ft",0,0.874850420007793,0.377915716352878,0.150528627087393,0.271083062957909,0.279363086789419,0,0.285789800783214,0
"Ft",0.168384453599721,0.878516868177948,0,0.148443335537723,0.0795358954388909,0.244924217684648,0.320167175383518,0.065619378459466,0
"Ft",0,0.890377345848878,0.371524845034177,0,0.308339441937614,0,0,0.254575279462293,0
"Ft",0.0778368128221267,0.835981674966672,0.247914967583667,0,0.334641120912212,0,0.161224983886465,0.252422159636172,0.137378020487143
"Ft",0.0954138477869428,0.836190486736804,0.223632436019524,0.211062974537128,0.215930178544196,0.22002268351495,0.298596697885156,0.167739719037744,0.165070875416456
"Ft",0,0.773998943774585,0.113564739302668,0,0.268063717889003,0,0,0.139851786879132,0
"Ft",0,0.928583490770516,0.188006007158576,0.193246221579408,0.186614803762952,0,0.278178679044442,0,0.208267657206004
"Ft",0,0.804672532563841,0.173130291935773,0,0.277679551191981,0,0,0.111803017738036,0
"Ft",0,0.92103440571614,0.350349454986605,0.26666115641318,0.329680026983992,0.29941777738079,0,0.23586593317018,0
"Ft",0,0.879457515104023,0.235015767486222,0.205852318296782,0.343005713996421,0.314670858412238,0,0.179116110193019,0
"Ft",0.132141456725782,0.959246722033757,0.28462734916702,0.0839839034768358,0.0417819311396489,0.213443671340277,0.226722017630356,0.0617006015108552,0.219068576828455
"Ft",0.170575485719515,0.873723880692579,0.125098816001431,0,0.189270380015311,0,0.351209200165572,0.0913788052965026,0.277538244958804
"Ft",0.187850086736675,0.768407633609164,0.347688136376891,0.23847241044956,0.188211707887464,0.29041850894681,0.364364885600344,0.206659020664012,0.257737476186761
"Ft",0,0.868852698604573,0.191819907456539,0.13555707133382,0.206131659863753,0.247686758638934,0,0.11172140301411,0
"Ft",0,0.856019247467801,0.160384428804866,0,0.190346895613227,0,0,0,0
"Ft",0.159059804512463,0.833536202370741,0.219687825604606,0.222406978451099,0.38326013009781,0.313641561127881,0.304314005663052,0.211299409842005,0.26689581718809
"Ft",0,0.819996417419031,0.156160046679309,0.225037191867654,0.28227163865213,0.307325435170575,0,0.182302840691621,0
"Ft",0,0.825411022511291,0.239508324022194,0.152477319614192,0.214755918106796,0,0.366917741894243,0,0.28526573228267
"Ft",0.144231367826972,0.819769761200487,0.324681032191662,0.225742334274429,0.379737123508164,0.264477857188475,0.337691737448901,0.265856974985849,0.256262507931733
"Ft",0.106405947375384,0.815858273578465,0,0.237875918505167,0.255478020028686,0.255205865122965,0.294937560845044,0,0.230319466396636
"Ft",0.126362673109978,0.894640808095493,0.153351387775586,0.323967093215379,0.397657528806448,0.366770400830642,0.300689312451503,0.239979707644682,0.162568336954912
"Ft",0.00680364694243727,0.818781705358961,0.266683124235029,0.276816289470082,0.340250664449619,0.247697524538439,0.0538864237316036,0.133163291465646,0.0544468805020548
"Ft",0.23020843840292,0.875559376493623,0,0.250846452227066,0.124991673093419,0.352861214115069,0.387500808296919,0,0.24379859243053
"Ft",0,0.905044184684031,0.231970637168008,0.202909563992884,0.305274148260528,0,0.191062764577158,0,0.10837928056349
"Ft",0,0.963705817937568,0.337849222347756,0.165833420570208,0.412168806804124,0.122577730320689,0,0.138513504031649,0
"Ft",0.114685024849766,0.877769822449664,0.398293007476472,0.283827321336119,0.211724696588467,0.339733934642764,0.275098850654747,0.265752701572032,0.170808542906616
"Ft",0.338710427560606,0.869912818252831,0.094288849046913,0,0.254537554912655,0,0.431866197257584,0.144917315004661,0.2789803195662
"Ft",0.313456803376377,0.927524402046698,0.17958799486637,0.30709860222601,0.155362094082092,0.411551631200956,0.485396077158085,0.150893244794734,0.281317606990744
"Ft",0,0.95857263616118,0.299451533645048,0,0.322223637908306,0,0,0.249321444124183,0
"Ft",0.0427948928372426,0.906387189681557,0.206394396033038,0.268482193365025,0.262329007395021,0.197540307663315,0.24141174778386,0.0883129023166741,0.198274387045645
"Ft",0.0299864315401891,0.835923619096084,0.153535476205581,0.23518620646289,0.31454173507569,0.232971238673229,0.140076896583902,0.165407070552143,0.0773844677709137
"Ft",0.152842161405355,0.746979189810288,0.148638104069614,0.230969304301994,0.268439593175595,0.214120940326075,0.413756488943756,0.117350258002497,0.284443415168836
"Ft",0.138660596505965,0.759134135192801,0.151027788945639,0.156513810565429,0.33358663607841,0.260524597082493,0.248523484137314,0.228605843712513,0.15985456896815
"Ft",0.102852811374745,0.794808354583516,0.25005724830766,0.254261237232399,0.386151459138209,0.383753176410387,0.196994385158355,0.217131504554765,0.212790722144532
"Ft",0.0684722604807171,0.988287932685702,0.0579823750421207,0.241226046430497,0.192926335159072,0.349401315941244,0.184172041308418,0.0744051264730497,0.112511935195768
"Ft",0,0.814980645688647,0.227959253539874,0.301963277547846,0.023631299296795,0.402730419076621,0,0.0377068583218484,0
"Ft",0,0.805965070941804,0,0.221309274357844,0.027320227011929,0,0.267563467824108,0,0
"Ft",0.134821293286172,0.899145607699735,0.045074866762255,0.319993190145127,0.185403362270958,0.375232677442419,0.305388150955979,0.0751487832657131,0.144084880566317
"Ft",0.163685103076474,0.885431900139821,0.270918387628103,0.123415918420329,0.250048689378401,0.274925070628008,0.248776481690201,0.184717842118729,0.26919849910237
"Ft",0.092663374465159,0.844007371507696,0.314328029715539,0.116901812043625,0.382249898079046,0.231532968275583,0.188844448975999,0.325715115193847,0.153080951783062
"Ft",0.107178050607364,0.931132483175004,0.30856253248358,0.152769880086452,0.0777914970195388,0.304267692991688,0.20207575233802,0.118639570418858,0.158255161420557
"Ft",0.190301311283402,0.842466972661868,0.0967283052225638,0.240502732710707,0.469446949311006,0.265528610043642,0.429831723153299,0.19745871357938,0.213261086294493
"Ft",0,0.815190950766416,0,0,0.0928976882382709,0,0,0,0
"Ft",0.189205138974904,0.821125692526698,0.0647635114324965,0,0,0,0.281039857023756,0,0.182173653398142
"Ft",0.115431138758482,0.894854898047076,0.281980301387732,0.217386845333282,0.0786051008293208,0.231807518904404,0.343356327099673,0.0882408670074683,0.211994805623196
"Ft",0.213582147729773,0.965818354746028,0.177309641498468,0.135219470900666,0.378050990302033,0.204543505151275,0.449656349335606,0.34099165593388,0.172910500860779
"Ft",0.0979790797234354,0.928211287394748,0.0127433915118072,0.25394093804242,0.181663021305496,0.261827828234279,0.309736802317816,0.0542686200837487,0.068534276312814
"Ft",0,0.787707551224877,0.207195883948544,0,0.426431611593403,0,0,0.0851868546243648,0
"Ft",0,0.737437306026819,0.271271209592611,0,0.110950047437029,0,0,0.115999720092488,0
"Ft",0.136607985127169,0.822852191882871,0.22016051191649,0.222222198686675,0.231533122661335,0.296110985961968,0.288581874827869,0.196192303887845,0.185867643888958
"Ft",0,0.89504435962175,0.0917812929361526,0.160976345669408,0.274245049869517,0.177147226391866,0,0.0845127738250355,0
"Ft",0,0.936402128658191,0.1945299659646,0,0.187173353786886,0,0,0.0977977489176064,0
"Ft",0.150421245488482,0.906891056715645,0.26457933823966,0.261251739840351,0.461126609585715,0.391688594365253,0.276487011997206,0.276861986237718,0.251300602593661
"Ft",0,0.877789940931758,0.328141494567534,0,0.233184056766358,0,0,0.15111590187074,0
